Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,1980-04-10,55.40,73.40,44.60,59.00,0.00,4.70,,SE,6.21,9.32,,,,,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-11,51.80,59.00,50.00,57.20,0.00,6.93,,S,6.21,12.43,,,,,SCT,partly cloudy,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-12,57.20,71.60,53.60,53.60,0.00,4.70,,SE,6.21,9.32,,,,,ICC05,five oktas - 6/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-13,71.60,75.20,46.40,55.40,3.36,6.93,,S,9.00,12.43,,,,,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-14,73.40,73.40,50.00,59.00,3.36,4.70,,N,9.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-15,48.20,77.00,44.60,55.40,0.00,4.70,,SW,6.21,9.32,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-16,48.20,77.00,46.40,59.00,0.00,4.70,,SE,6.21,7.00,,,,,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-17,50.00,78.80,46.40,59.00,0.00,6.93,,NE,6.21,9.32,,,,,NCD,no cloud detected,VV,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-18,51.80,51.80,48.20,48.20,0.00,0.00,,,6.21,7.00,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-19,51.80,68.00,50.00,55.40,0.00,5.82,,NE,6.21,7.00,,,,,ICC05,five oktas - 6/10,OVC,overcast,-DZ,light drizzle,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-20,68.00,73.40,51.80,57.20,0.00,9.21,,NE,6.21,7.00,,,,,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-21,69.80,77.00,55.40,59.00,2.24,9.21,,W,6.21,7.00,,,,,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-22,71.60,71.60,53.60,53.60,2.24,2.30,,SE,6.21,7.00,,,,,OVC,overcast,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-23,75.20,78.80,55.40,62.60,2.24,4.70,,S,6.21,7.00,,,,,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-24,75.20,80.60,55.40,62.60,2.24,8.06,,S,6.21,7.00,,,,,FEW,mostly clear,ICC05,five oktas - 6/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-25,75.20,78.80,55.40,55.40,4.60,6.93,,S,10.00,12.43,,,,,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-26,53.60,80.60,51.80,59.00,0.00,4.70,,SE,6.21,12.43,,,,,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-27,80.60,80.60,57.20,57.20,4.60,4.70,,SE,9.00,9.32,,,,,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-28,73.40,75.20,59.00,62.60,0.00,2.30,,SE,9.00,12.43,,,,,ICC03,three oktas - 4/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-29,55.40,80.60,53.60,57.20,0.00,6.93,,S,6.21,9.32,,,,,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-04-30,55.40,78.80,53.60,53.60,0.00,6.93,,SE,9.00,12.43,,,,,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-02,57.20,78.80,51.80,62.60,0.00,4.70,,S,9.00,12.43,,,,,ICC06,six oktas - 7/10 - 8/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-03,53.60,82.40,51.80,64.40,0.00,4.70,,SE,6.21,7.00,,,,,FEW,mostly clear,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-05,77.00,78.80,62.60,66.20,4.60,4.70,,SE,9.00,12.43,,,,,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-06,80.60,80.60,62.60,62.60,6.90,6.93,,SW,10.00,12.43,,,,,ICC03,three oktas - 4/10,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-07,53.60,75.20,51.80,59.00,0.00,2.30,,SE,7.00,9.32,,,,,ICC03,three oktas - 4/10,BKN,mostly cloudy,IWC06,dust,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-08,51.80,78.80,50.00,62.60,0.00,4.70,,S,9.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-09,55.40,82.40,51.80,60.80,0.00,5.82,,NE,6.21,9.32,,,,,CLR,clear,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-10,55.40,78.80,51.80,62.60,0.00,4.70,,S,6.21,9.32,,,,,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-11,60.80,60.80,57.20,57.20,6.90,6.93,,NE,3.00,3.11,,,,,OVC,overcast,OVC,overcast,IWC60,light intermittent rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-12,66.20,80.60,60.80,62.60,0.00,2.30,,S,6.21,7.00,,,,,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-13,68.00,68.00,59.00,59.00,8.05,8.06,,NE,6.21,7.00,,,,,ICC03,three oktas - 4/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-14,55.40,78.80,53.60,64.40,0.00,2.30,,SE,6.21,9.32,,,,,FEW,mostly clear,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-15,78.80,84.20,59.00,62.60,3.36,4.70,,S,6.21,7.00,,,,,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-16,80.60,86.00,64.40,64.40,1.12,4.70,,S,6.21,12.43,,,,,CLR,clear,ICC05,five oktas - 6/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-17,73.40,73.40,51.80,51.80,4.60,4.70,,E,4.97,5.00,,,,,CLR,clear,OVC,overcast,IWC06,dust,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-18,80.60,80.60,62.60,62.60,3.36,3.45,,S,6.21,7.00,,,,,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-19,82.40,82.40,64.40,64.40,2.24,2.30,,S,6.21,7.00,,,,,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-20,55.40,82.40,50.00,66.20,4.60,4.70,,S,6.21,9.32,,,,,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-21,78.80,78.80,64.40,64.40,6.90,6.93,,S,6.21,7.00,,,,,CLR,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-22,80.60,80.60,64.40,64.40,2.24,2.30,,SW,6.21,7.00,,,,,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-23,77.00,80.60,62.60,64.40,1.12,4.70,,SE,10.00,12.43,,,,,CLR,clear,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-24,59.00,82.40,55.40,64.40,0.00,9.21,,NE,6.21,7.00,,,,,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-25,57.20,80.60,55.40,66.20,0.00,1.15,,E,9.00,12.43,,,,,CLR,clear,ICC03,three oktas - 4/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-26,57.20,80.60,51.80,68.00,0.00,5.82,,SE,0.31,12.43,,,,,CLR,clear,OVC,overcast,+DZ,heavy drizzle,IWC55,heavy drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-27,68.00,73.40,57.20,62.60,0.00,0.00,,,6.21,7.00,,,,,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-28,80.60,80.60,62.60,62.60,2.24,2.30,,SE,6.21,7.00,,,,,CLR,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-29,80.60,80.60,60.80,60.80,4.60,4.70,,SW,10.00,12.43,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-30,80.60,80.60,66.20,66.20,4.60,4.70,,SW,9.00,9.32,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-05-31,53.60,82.40,48.20,62.60,2.24,8.06,,NE,3.00,9.32,,,,,CLR,clear,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-01,48.20,80.60,44.60,59.00,0.00,2.30,,E,9.00,20.00,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-03,53.60,77.00,50.00,64.40,0.00,11.51,,NE,6.21,9.32,,,,,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-04,57.20,71.60,55.40,60.80,0.00,0.00,,,6.21,9.32,,,,,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-05,51.80,82.40,48.20,64.40,0.00,4.70,,N,9.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-06,75.20,78.80,62.60,68.00,3.36,4.70,,N,10.00,12.43,,,,,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-07,55.40,82.40,51.80,60.80,0.00,9.21,,NE,6.21,12.43,,,,,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-08,50.00,80.60,48.20,59.00,0.00,11.51,,NE,6.21,20.00,,,,,NCD,no cloud detected,SCT,partly cloudy,IWC07,dust/sand,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-09,51.80,78.80,46.40,62.60,1.12,6.93,,NE,6.21,12.43,,,,,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-10,46.40,78.80,44.60,59.00,0.00,4.70,,NE,9.00,12.43,,,,,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-11,48.20,82.40,44.60,64.40,0.00,9.21,,NE,9.00,12.43,,,,,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-12,77.00,80.60,59.00,62.60,2.24,3.45,,NE,10.00,12.43,,,,,NCD,no cloud detected,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-13,82.40,82.40,59.00,59.00,4.60,4.70,,SW,10.00,12.43,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-14,77.00,84.20,60.80,66.20,2.24,3.45,,E,9.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC20,drizzle/snow grains,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-15,53.60,53.60,50.00,50.00,0.00,0.00,,,9.00,9.32,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-16,78.80,80.60,60.80,62.60,0.00,0.00,,,10.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-17,69.80,77.00,59.00,66.20,4.60,9.21,,NW,6.21,7.00,,,,,ICC06,six oktas - 7/10 - 8/10,OVC,overcast,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-18,51.80,78.80,50.00,62.60,0.00,6.93,,W,9.00,12.43,,,,,FEW,mostly clear,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-19,59.00,59.00,55.40,55.40,0.00,0.00,,,6.21,7.00,,,,,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-20,57.20,66.20,57.20,60.80,0.00,4.70,,SE,6.00,7.00,,,,,CLR,clear,OVC,overcast,IWC20,drizzle/snow grains,-DZ,light drizzle,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-21,68.00,68.00,62.60,62.60,0.00,0.00,,,10.00,12.43,,,,,ICC06,six oktas - 7/10 - 8/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-22,64.40,66.20,59.00,60.80,0.00,0.00,,,10.00,12.43,,,,,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-23,69.80,75.20,59.00,68.00,4.60,4.70,,E,10.00,12.43,,,,,ICC06,six oktas - 7/10 - 8/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-24,51.80,71.60,50.00,62.60,0.00,9.21,,NE,6.21,12.43,,,,,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-25,69.80,73.40,57.20,60.80,2.24,5.82,,NE,10.00,12.43,,,,,SCT,partly cloudy,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-26,69.80,77.00,57.20,60.80,4.60,10.36,,NE,10.00,12.43,,,,,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-27,75.20,75.20,60.80,60.80,2.24,2.30,,E,10.00,12.43,,,,,ICC03,three oktas - 4/10,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-02,69.80,69.80,53.60,53.60,3.36,3.45,,E,7.00,7.46,,,,,CLR,clear,VV,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-15,57.20,57.20,55.40,55.40,0.00,0.00,,,4.97,5.00,,,,,ICC05,five oktas - 6/10,OVC,overcast,-DZ,light drizzle,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-17,73.40,73.40,60.80,60.80,2.24,2.30,,NE,9.00,9.32,,,,,ICC03,three oktas - 4/10,ICC05,five oktas - 6/10,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-18,71.60,71.60,60.80,60.80,2.24,2.30,,NW,6.21,7.00,,,,,ICC06,six oktas - 7/10 - 8/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-19,68.00,68.00,59.00,59.00,0.00,0.00,,,10.00,12.43,,,,,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-20,71.60,73.40,59.00,64.40,2.24,2.30,,SE,10.00,12.43,,,,,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-21,73.40,73.40,60.80,60.80,2.24,2.30,,N,10.00,12.43,,,,,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-22,50.00,71.60,,,0.00,2.30,,E,6.21,7.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-24,53.60,73.40,,,0.00,6.93,,NE,0.62,9.32,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-25,60.80,60.80,,,2.24,2.30,,NE,6.21,7.00,,,,,OVC,overcast,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-26,62.60,71.60,57.20,57.20,0.00,4.70,,SW,6.21,12.43,,,,,ICC06,six oktas - 7/10 - 8/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-27,71.60,71.60,57.20,57.20,4.60,4.70,,SW,10.00,12.43,,,,,ICC06,six oktas - 7/10 - 8/10,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-28,75.20,75.20,59.00,59.00,2.24,2.30,,S,10.00,12.43,,,,,ICC06,six oktas - 7/10 - 8/10,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-30,60.80,73.40,57.20,57.20,0.00,2.30,,N,6.21,12.43,,,,,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-08-31,66.20,66.20,57.20,57.20,2.24,2.30,,NE,3.00,3.11,,,,,OVC,overcast,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-09-01,68.00,68.00,53.60,53.60,4.60,4.70,,N,10.00,12.43,,,,,ICC05,five oktas - 6/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1980-09-02,55.40,66.20,53.60,59.00,0.00,2.30,,N,6.00,7.00,,,,,ICC03,three oktas - 4/10,OVC,overcast,-DZ,light drizzle,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,,,
