Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,2021-12-28,39.20,69.80,35.60,46.40,2.30,20.71,,S,6.00,8.00,,,30.18,30.30,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-12-29,37.40,69.80,32.00,42.80,3.45,14.96,,S,7.00,10.00,,,30.22,30.34,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-12-30,37.40,73.40,21.20,35.60,2.30,9.21,13.81,S,7.00,10.00,,,30.22,30.34,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2021-12-31,39.20,71.60,28.40,39.20,3.45,13.81,,S,7.00,10.00,,,30.20,30.34,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-01,41.00,75.56,32.00,50.00,2.24,11.51,,S,3.11,12.43,,,30.21,30.35,NCD,no cloud detected,SKC,clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-02,39.20,77.00,23.00,49.28,2.24,17.26,23.04,N,3.11,12.43,,,30.27,30.42,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-03,44.60,69.80,26.60,47.84,0.00,50.63,,S,3.11,12.43,,,30.34,30.51,NCD,no cloud detected,BKN,mostly cloudy,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-04,35.60,77.36,28.40,46.40,2.24,14.96,,S,3.11,12.43,,,30.27,30.44,NCD,no cloud detected,SKC,clear,IWC05,haze,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-05,39.20,75.20,32.00,37.40,2.30,13.81,,S,8.00,9.00,,,30.17,30.34,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-06,42.80,75.20,35.60,41.00,0.00,12.66,,S,6.00,8.00,,,30.17,30.29,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-07,44.60,71.60,33.80,42.80,2.30,10.36,,S,6.00,9.00,,,30.23,30.36,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-08,42.80,73.40,33.80,46.40,2.30,14.96,,S,4.00,9.00,,,30.29,30.47,SKC,clear,BKN,mostly cloudy,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-09,41.00,75.20,24.80,41.00,0.00,9.21,,NW,7.00,10.00,,,30.33,30.48,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-10,41.00,68.00,32.00,44.60,9.21,24.17,21.86,N,8.00,10.00,,,30.40,30.52,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-11,41.00,66.20,35.60,41.00,3.45,17.26,,N,7.00,12.00,,,30.37,30.53,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-12,39.20,71.60,33.80,39.20,0.00,12.66,16.11,S,8.00,10.00,,,30.32,30.47,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-13,39.20,71.60,30.20,42.80,2.30,10.36,,S,9.00,10.00,,,30.28,30.44,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-14,37.40,68.00,33.80,42.80,2.30,18.41,,S,6.00,10.00,,,30.22,30.37,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-15,41.00,71.60,30.20,41.00,2.30,9.21,,NE,5.00,9.00,,,30.20,30.35,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-16,39.20,80.60,35.60,44.60,0.00,14.96,,NW,6.00,8.00,,,30.22,30.37,SKC,clear,BKN,mostly cloudy,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-17,42.80,66.20,35.60,46.40,0.00,13.81,,NW,6.00,10.00,,,30.23,30.38,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-18,39.20,71.60,30.20,41.00,3.45,12.66,,SW,6.00,10.00,,,30.22,30.37,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-19,39.20,69.80,32.00,42.80,2.30,14.96,,S,6.00,10.00,,,30.21,30.37,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-20,41.00,71.60,30.20,48.20,2.30,17.26,,S,8.00,9.00,,,30.20,30.36,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-21,46.40,62.60,41.00,46.40,2.30,18.41,,S,2.50,10.00,,,30.22,30.36,FEW,mostly clear,OVC,overcast,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-22,46.40,68.00,35.60,44.60,2.30,18.41,,S,6.00,11.00,,,30.26,30.39,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-23,39.20,71.60,35.60,41.00,2.30,13.81,,S,7.00,12.00,,,30.20,30.40,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-24,44.60,66.20,35.60,44.60,2.30,24.17,28.77,S,8.00,10.00,,,30.13,30.30,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-25,42.80,68.00,37.40,42.80,2.30,13.81,,S,8.00,11.00,,,30.19,30.32,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-26,42.80,69.80,37.40,42.80,3.45,20.71,,S,7.00,12.00,,,30.22,30.38,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-27,41.00,71.60,37.40,46.40,2.30,17.26,19.56,S,8.00,10.00,,,30.26,30.41,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-28,42.80,75.20,33.80,44.60,0.00,12.66,20.71,NE,6.00,10.00,,,30.27,30.42,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-29,42.80,66.20,35.60,50.00,5.75,11.51,,S,9.00,11.00,,,30.29,30.47,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-30,39.20,71.60,35.60,41.00,2.30,17.26,,S,7.00,10.00,,,30.24,30.41,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-01-31,39.20,69.80,35.60,46.40,0.00,25.32,,S,6.00,8.00,,,30.14,30.34,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-01,44.60,71.60,35.60,41.00,2.30,16.11,,S,8.00,12.00,,,30.10,30.25,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-02,41.00,69.80,33.80,42.80,0.00,25.32,26.47,S,8.00,12.00,,,30.10,30.23,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-03,44.60,69.80,32.00,46.40,0.00,19.56,27.62,S,7.00,10.00,,,30.19,30.31,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-04,37.40,71.60,28.40,44.60,2.30,17.26,,S,6.00,12.00,,,30.29,30.40,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-05,39.20,68.00,35.60,41.00,2.30,18.41,,S,8.00,11.00,,,30.30,30.44,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-06,39.20,71.60,35.60,42.80,0.00,13.81,,S,6.00,10.00,,,30.23,30.38,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-07,41.00,68.00,35.60,46.40,2.30,12.66,,N,7.00,9.00,,,30.21,30.37,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-08,46.40,64.40,39.20,44.60,2.30,13.81,,SE,9.00,10.00,,,30.19,30.36,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-09,42.80,66.20,32.00,44.60,0.00,13.81,24.17,S,1.00,10.00,,,30.18,30.33,SKC,clear,VV,overcast,HZ,haze,BR,mist,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-10,37.40,64.40,30.20,42.80,3.45,19.56,27.62,S,7.00,12.00,,,30.16,30.30,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-11,35.60,68.00,28.40,37.40,2.30,33.37,36.82,S,6.00,10.00,,,30.09,30.27,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-12,48.20,69.80,28.40,35.60,2.30,16.11,,S,9.00,10.00,,,30.21,30.34,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-13,42.80,68.00,35.60,41.00,3.45,18.41,,SE,8.00,12.00,,,30.32,30.47,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-14,41.00,69.80,33.80,42.80,2.30,13.81,24.17,S,8.00,12.00,,,30.26,30.44,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-15,46.40,73.40,37.40,42.80,0.00,12.66,24.17,SW,7.00,10.00,,,30.27,30.41,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-16,42.80,75.20,30.20,41.00,2.30,19.56,,S,7.00,12.00,,,30.25,30.42,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-17,42.80,77.00,23.00,41.00,0.00,13.81,19.56,S,8.00,12.00,,,30.25,30.39,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-18,44.60,78.80,28.40,35.60,2.30,14.96,24.17,SE,8.00,10.00,,,30.23,30.40,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-19,37.40,77.00,30.20,44.60,3.45,18.41,,S,6.00,10.00,,,30.29,30.43,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-20,41.00,77.00,28.40,44.60,2.30,10.36,13.81,SE,8.00,12.00,,,30.30,30.46,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-21,42.80,80.60,10.40,39.20,2.30,16.11,13.81,S,9.00,10.00,,,30.24,30.39,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-22,42.80,80.60,14.00,39.20,4.60,16.11,,S,7.00,11.00,,,30.22,30.38,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-23,44.60,80.60,10.40,32.00,0.00,11.51,,SE,8.00,10.00,,,30.21,30.39,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-24,39.20,77.00,23.00,33.80,2.30,14.96,24.17,S,8.00,10.00,,,30.23,30.39,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-25,42.80,77.00,24.80,37.40,2.30,16.11,,SE,6.00,10.00,,,30.27,30.41,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-26,42.80,77.00,28.40,42.80,2.30,16.11,,S,7.00,9.00,,,30.27,30.46,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-27,42.80,78.80,6.80,39.20,2.30,14.96,,SE,8.00,10.00,,,30.24,30.42,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-02-28,37.40,73.40,21.20,39.20,3.45,12.66,,S,8.00,11.00,,,30.26,30.46,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-01,37.40,78.80,15.80,33.80,0.00,13.81,,S,8.00,9.00,,,30.23,30.39,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-02,39.20,77.00,17.60,32.00,0.00,19.56,,S,8.00,10.00,,,30.23,30.39,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-03,46.40,75.20,30.20,37.40,2.30,17.26,,S,7.00,10.00,,,30.23,30.38,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-04,41.00,77.00,19.40,35.60,0.00,13.81,,S,7.00,10.00,,,30.23,30.40,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-05,42.80,78.80,30.20,41.00,4.60,14.96,17.26,S,8.00,10.00,,,30.23,30.37,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-06,48.20,78.80,35.60,42.80,2.30,17.26,,S,5.00,10.00,,,30.22,30.39,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-07,48.20,78.80,35.60,44.60,0.00,19.56,,S,7.00,9.00,,,30.18,30.37,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-08,46.40,75.20,30.20,44.60,4.60,24.17,31.07,S,7.00,9.00,,,30.13,30.30,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-09,44.60,75.20,26.60,35.60,2.30,27.62,34.52,S,7.00,11.00,,,30.12,30.28,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-10,48.20,75.20,23.00,35.60,3.45,27.62,34.52,S,8.00,9.00,,,30.14,30.30,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-11,42.80,77.00,24.80,51.80,0.00,21.86,,S,7.00,10.00,,,30.18,30.34,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-12,46.40,71.60,30.20,44.60,5.75,16.11,,SE,7.00,9.00,,,30.24,30.40,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-13,39.20,73.40,35.60,44.60,3.45,17.26,,S,7.00,10.00,,,30.26,30.43,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-14,41.00,78.80,35.60,42.80,0.00,18.41,18.41,S,7.00,10.00,,,30.25,30.41,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-15,48.20,77.00,35.60,50.00,0.00,10.36,,NE,6.00,9.00,,,30.26,30.41,SKC,clear,OVC,overcast,VCRA,rain in the vicinity,-RA,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-16,44.60,73.40,39.20,48.20,2.30,19.56,,S,7.00,9.00,,,30.20,30.39,SKC,clear,OVC,overcast,-TSRA,thunderstorm with light rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-17,42.80,75.20,33.80,48.20,3.45,28.77,28.77,S,7.00,10.00,,,30.15,30.31,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-18,50.00,78.80,23.00,44.60,2.30,14.96,18.41,S,7.00,10.00,,,30.19,30.33,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-19,46.40,78.80,33.80,46.40,3.45,18.41,,S,7.00,10.00,,,30.23,30.38,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-20,48.20,77.00,37.40,48.20,2.30,12.66,,S,7.00,9.00,,,30.25,30.42,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-21,44.60,78.80,30.20,44.60,3.45,17.26,28.77,SW,7.00,10.00,,,30.13,30.36,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-22,48.20,78.80,26.60,42.80,2.30,26.47,,S,8.00,9.00,,,30.10,30.27,SCT,partly cloudy,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-23,46.40,77.00,23.00,37.40,0.00,32.22,36.82,S,8.00,10.00,,,30.10,30.27,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-24,42.80,75.20,23.00,41.00,0.00,16.11,23.02,S,8.00,10.00,,,30.15,30.31,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-25,41.00,75.20,14.00,30.20,3.45,14.96,21.86,E,9.00,10.00,,,30.20,30.39,SCT,partly cloudy,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-26,42.80,78.80,10.40,28.40,0.00,9.21,,N,8.00,10.00,,,30.17,30.36,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-27,39.20,78.80,5.00,21.20,2.30,19.56,,S,8.00,10.00,,,30.17,30.34,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-28,41.00,78.80,19.40,28.40,2.30,18.41,,S,7.00,9.00,,,30.20,30.36,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-29,46.40,78.80,28.40,32.00,4.60,23.02,,S,8.00,9.00,,,30.15,30.35,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-30,48.20,80.60,23.00,35.60,2.30,21.86,25.32,S,8.00,9.00,,,30.08,30.25,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-03-31,46.40,80.60,21.20,28.40,4.60,19.56,31.07,S,7.00,10.00,,,30.07,30.21,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-01,57.20,80.60,24.80,41.00,3.45,23.02,,S,5.00,10.00,,,30.15,30.27,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-02,50.00,84.20,30.20,35.60,2.30,20.71,21.86,SW,7.00,10.00,,,30.19,30.34,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-03,50.00,78.80,32.00,41.00,0.00,17.26,,S,7.00,8.00,,,30.15,30.32,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-04,48.20,78.80,30.20,37.40,3.45,24.17,31.07,S,8.00,9.00,,,30.10,30.34,SKC,clear,SKC,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-05,57.20,80.60,30.20,39.20,0.00,27.62,19.56,S,8.00,9.00,,,30.11,30.27,SKC,clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-06,48.20,84.20,24.80,37.40,0.00,16.11,,S,7.00,10.00,,,30.15,30.29,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-07,55.40,80.60,30.20,42.80,3.45,14.96,14.96,SE,7.00,10.00,,,30.20,30.36,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-08,48.20,71.60,41.00,51.80,0.00,21.86,29.92,W,6.00,10.00,,,30.27,30.41,SKC,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-09,46.40,73.40,35.60,50.00,2.30,16.11,20.71,SW,6.00,8.00,,,30.22,30.40,SKC,clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-10,46.40,77.00,39.20,48.20,2.30,14.96,,S,7.00,8.00,,,30.18,30.34,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-11,51.80,80.60,35.60,50.00,3.45,18.41,24.17,S,7.00,8.00,,,30.16,30.33,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-12,53.60,78.80,41.00,48.20,0.00,23.02,,S,7.00,8.00,,,30.14,30.30,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-13,51.80,80.60,33.80,50.00,2.30,20.71,,S,7.00,9.00,,,30.14,30.28,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-14,53.60,82.40,41.00,50.00,3.45,14.96,,S,5.00,8.00,,,30.13,30.30,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-15,57.20,82.40,44.60,51.80,2.30,16.11,,S,4.00,8.00,,,30.19,30.33,FEW,mostly clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-16,55.40,87.80,24.80,50.00,0.00,17.26,,NE,6.00,10.00,,,30.17,30.36,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-17,50.00,89.60,21.20,33.80,0.00,17.26,,S,7.00,10.00,,,30.14,30.33,SKC,clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-18,55.40,84.20,23.00,46.40,2.30,18.41,29.92,SE,7.00,10.00,,,30.21,30.36,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-19,53.60,75.20,41.00,51.80,2.30,17.26,,S,4.00,8.00,,,30.22,30.37,SKC,clear,OVC,overcast,RA,rain,-RA,light rain,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-20,46.40,80.60,37.40,50.00,0.00,21.86,27.62,S,6.00,10.00,,,30.21,30.36,SKC,clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-21,53.60,80.60,37.40,48.20,0.00,16.11,,S,7.00,10.00,,,30.27,30.39,SKC,clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-22,50.00,75.20,37.40,50.00,2.30,18.41,,N,5.00,10.00,,,30.25,30.41,FEW,mostly clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-23,46.40,77.00,42.80,48.20,2.30,14.96,,S,4.00,8.00,,,30.13,30.33,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-24,53.60,77.00,37.40,51.80,0.00,16.11,16.11,SW,6.00,8.00,,,30.12,30.26,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-25,50.00,80.60,33.80,50.00,3.45,23.02,19.56,S,6.00,10.00,,,30.15,30.30,SKC,clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-26,50.00,69.80,41.00,48.20,6.90,24.17,29.92,N,5.00,11.00,,,30.33,30.40,FEW,mostly clear,OVC,overcast,RA,rain,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-27,46.40,75.20,30.20,46.40,2.30,17.26,,N,8.00,12.00,,,30.22,30.39,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,2022-04-28,53.60,78.80,37.40,48.20,2.30,13.81,18.41,SW,7.00,10.00,,,30.15,30.33,SKC,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
