Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,1994-10-09,54.68,70.16,46.40,54.50,0.00,13.81,,E,3.00,12.43,,,30.18,30.27,CLR,clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-10,48.20,71.60,41.00,53.60,0.00,11.51,,N,3.00,12.43,,,30.13,30.26,NCD,no cloud detected,OVC,overcast,DZ,drizzle,-DZ,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-11,51.80,71.60,42.80,52.34,0.00,10.36,,E,3.00,34.18,,,30.11,30.26,CLR,clear,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-12,50.00,69.80,37.40,53.60,0.00,9.21,,S,3.00,12.43,,,30.10,30.23,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-13,56.12,71.06,44.60,54.32,0.00,11.51,,SE,3.00,12.43,,,30.10,30.21,CLR,clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-14,51.80,72.32,46.40,55.04,0.00,11.51,,S,3.00,12.43,,,30.08,30.23,NCD,no cloud detected,OVC,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-15,57.20,67.28,46.40,57.92,0.00,13.87,,S,2.00,12.43,,,30.13,30.20,CLR,clear,OVC,overcast,DZ,drizzle,IWC53,drizzle,FGDZ,drizzle with fog,FGFUDZ,drizzle with fog and smoke,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,IWC04,smoke,IWC44,fog,,,,,,
MMPB,America/Mexico_City,1994-10-16,55.40,71.60,55.40,57.20,0.00,9.21,,S,2.00,12.43,,,30.18,30.28,CLR,clear,OVC,overcast,IWC04,smoke,FG,fog,IWC44,fog,FGFU,fog and smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-17,52.52,75.56,48.20,57.74,0.00,13.87,,S,3.00,12.43,,,30.12,30.24,CLR,clear,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-18,57.20,73.40,50.00,60.62,0.00,11.51,,S,3.00,10.00,,,30.13,30.24,CLR,clear,OVC,overcast,SHRA,showers of rain,IWC81,showers of rain,DZ,drizzle,-DZ,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,
MMPB,America/Mexico_City,1994-10-19,51.44,74.84,44.60,57.02,0.00,11.51,,SE,1.86,12.43,,,30.27,30.27,CLR,clear,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-20,49.64,74.48,41.00,54.14,0.00,9.21,,S,3.00,12.43,,,30.30,30.30,CLR,clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-21,50.00,77.00,42.80,57.02,0.00,9.21,,S,3.00,12.00,,,30.16,30.28,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC15,precipitation in the vicinity,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-22,50.00,75.20,44.60,58.46,0.00,11.51,,S,3.00,9.32,,,30.16,30.26,CLR,clear,ICC03,three oktas - 4/10,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-23,46.40,76.28,35.60,52.70,0.00,9.21,,N,3.00,12.43,,,30.20,30.30,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC52,intermittent drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-24,46.40,77.00,39.92,48.92,0.00,9.21,,NW,7.00,12.43,,,30.19,30.32,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-25,43.88,78.80,38.12,51.62,0.00,13.87,,S,0.00,12.43,,,30.16,30.32,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-26,44.24,73.40,33.80,53.60,0.00,11.51,,NW,3.00,12.43,,,30.22,30.34,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-27,47.12,75.20,41.00,52.52,0.00,9.21,,SE,3.00,7.00,,,30.20,30.35,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-28,51.26,70.52,37.40,54.32,0.00,9.21,,S,3.00,6.00,,,30.12,30.27,NCD,no cloud detected,OVC,overcast,RA,rain,IWC63,rain,DZ,drizzle,-DZ,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-29,49.10,71.42,42.80,52.70,0.00,6.93,,SW,3.00,12.43,,,30.16,30.28,CLR,clear,OVC,overcast,-TSRA,thunderstorm with light rain,IWC91,thunderstorm with light rain,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-30,47.12,74.48,37.40,53.60,0.00,11.51,,SE,3.00,12.43,,,30.17,30.28,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-10-31,54.32,71.60,41.00,60.08,0.00,6.93,,N,3.00,7.00,,,30.16,30.36,CLR,clear,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-01,53.60,71.60,39.20,55.40,0.00,11.51,,S,3.00,7.00,,,30.19,30.32,CLR,clear,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-02,48.92,69.80,44.60,49.46,0.00,11.51,,S,3.00,12.43,,,30.23,30.34,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-03,48.20,70.70,35.60,54.50,0.00,9.21,,S,3.00,7.00,,,30.20,30.30,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-04,47.12,75.02,35.60,52.88,0.00,9.21,,S,3.00,9.32,,,30.16,30.30,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-05,46.40,77.72,35.60,53.60,0.00,11.51,,N,3.00,12.43,,,30.14,30.24,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-06,46.40,73.04,41.36,57.20,0.00,11.51,,S,3.00,12.43,,,30.24,30.36,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-07,50.00,73.22,33.80,53.60,0.00,9.21,,S,3.00,12.43,,,30.28,30.37,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-08,42.08,74.48,34.34,46.40,0.00,13.87,,NW,3.00,12.43,,,30.18,30.34,NCD,no cloud detected,FEW,mostly clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-09,42.80,77.90,27.86,51.80,0.00,9.21,,NW,3.00,12.43,,,30.12,30.25,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-10,41.36,72.50,30.56,44.24,0.00,11.51,,N,0.19,12.43,,,30.18,30.28,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-11,43.52,71.60,35.60,53.60,0.00,9.21,,SE,3.00,12.43,,,30.18,30.28,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-12,46.04,76.28,35.60,50.90,0.00,6.93,,SE,3.00,9.32,,,30.16,30.32,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-13,47.30,77.00,35.60,59.00,0.00,11.51,,S,3.00,7.00,,,30.14,30.26,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-14,50.00,78.80,28.76,45.86,0.00,11.51,,S,3.00,9.32,,,30.12,30.26,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-15,39.92,73.40,28.40,53.60,0.00,6.90,,NE,3.00,10.00,,,30.20,30.29,CLR,clear,CLR,clear,DZ,drizzle,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-16,43.16,74.84,37.40,44.78,0.00,11.51,,SE,3.00,12.43,,,30.20,30.38,NCD,no cloud detected,FEW,mostly clear,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-17,46.40,75.20,35.60,51.80,0.00,9.21,,S,3.00,7.00,,,30.17,30.28,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC40,distant fog,VCFG,fog in the vicinity,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-18,44.60,77.00,33.80,50.00,0.00,9.21,,S,3.00,12.43,,,30.20,30.28,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-19,41.72,71.60,32.00,53.60,0.00,6.93,,S,3.00,7.00,,,30.19,30.32,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-20,42.08,77.00,33.80,47.84,0.00,4.60,,S,3.00,7.00,,,30.23,30.32,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-21,43.16,78.80,33.80,51.80,0.00,8.06,,NW,3.00,7.00,,,30.26,30.34,NCD,no cloud detected,FEW,mostly clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-22,43.16,77.00,35.24,48.02,0.00,9.21,,SE,3.00,12.43,,,30.29,30.40,NCD,no cloud detected,FEW,mostly clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-23,45.68,70.52,33.80,47.30,0.00,17.26,,N,3.00,12.43,,,30.40,30.45,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-24,47.84,74.48,37.40,45.86,0.00,13.87,,SE,3.00,15.53,,,30.33,30.46,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-25,41.36,74.48,33.80,45.86,0.00,6.93,,S,0.00,12.43,,,30.32,30.47,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-26,44.24,75.92,37.40,44.78,0.00,11.51,,SW,3.11,12.43,,,30.28,30.40,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-27,44.60,77.00,28.40,50.00,0.00,11.51,,S,3.00,7.00,,,30.18,30.30,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-28,46.76,78.08,35.60,47.48,0.00,9.21,,SE,3.00,12.43,,,30.14,30.30,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-29,48.20,77.00,33.98,51.62,0.00,8.06,,NW,3.00,10.00,,,30.16,30.35,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-11-30,48.20,68.00,41.00,50.00,0.00,13.87,,NW,3.00,12.43,,,30.26,30.38,CLR,clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-01,45.32,71.24,32.00,50.00,0.00,11.51,,NW,3.00,15.00,,,30.24,30.37,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-02,46.40,73.58,41.00,47.48,0.00,11.51,,NW,3.00,20.00,,,30.18,30.34,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-03,48.20,75.56,33.80,50.54,0.00,9.21,,S,3.00,10.00,,,30.16,30.31,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-04,46.40,76.64,35.60,48.56,0.00,6.93,,SE,3.00,10.00,,,30.23,30.34,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-05,44.60,82.40,32.00,48.02,0.00,10.36,,SE,3.00,12.43,,,30.27,30.39,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,BR,mist,IWC10,mist,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-06,46.40,75.56,35.60,49.64,0.00,6.93,,N,3.00,12.43,,,30.26,30.41,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-07,47.84,73.40,37.40,50.54,0.00,11.51,,SW,3.00,12.43,,,30.21,30.36,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-08,44.96,71.60,37.40,48.20,0.00,11.51,,NW,3.00,12.43,,,30.18,30.36,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-09,48.92,75.20,35.60,50.00,0.00,6.93,,SW,3.00,12.00,,,30.15,30.30,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-10,45.32,71.96,35.60,45.86,0.00,11.51,,N,3.00,7.00,,,30.21,30.31,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-11,42.44,66.20,32.00,43.70,0.00,11.51,,SE,3.00,10.00,,,30.25,30.35,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-12,43.52,78.80,37.40,46.40,0.00,11.51,,NW,3.00,12.43,,,30.22,30.36,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-13,42.08,75.92,33.80,47.48,0.00,8.06,,SE,3.00,15.00,,,30.20,30.36,NCD,no cloud detected,FEW,mostly clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-14,43.70,76.28,33.80,47.30,0.00,11.51,,SE,3.00,12.43,,,30.16,30.33,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-15,44.60,71.60,32.00,43.52,0.00,9.21,,SE,3.00,12.43,,,30.17,30.30,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-16,41.36,72.68,32.00,53.60,0.00,8.06,,S,3.00,12.43,,,30.19,30.30,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-17,46.40,68.00,33.80,47.30,0.00,11.51,,SE,6.21,12.43,,,30.22,30.36,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-18,50.00,71.96,35.60,51.98,0.00,5.82,,NW,3.00,7.00,,,30.25,30.35,FEW,mostly clear,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-19,46.40,71.96,32.00,46.76,0.00,9.21,,NW,3.00,10.00,,,30.20,30.35,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-20,44.60,71.60,30.20,51.80,0.00,6.93,,S,2.49,5.00,,,30.22,30.32,NCD,no cloud detected,ICC03,three oktas - 4/10,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-21,47.48,74.12,42.80,48.56,0.00,8.06,,S,1.86,5.00,,,30.20,30.35,NCD,no cloud detected,OVC,overcast,DZ,drizzle,FGFUDZ,drizzle with fog and smoke,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC44,fog,FU,smoke,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-22,50.00,73.76,32.00,49.28,0.00,9.21,,S,1.86,5.00,,,30.25,30.38,CLR,clear,OVC,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-23,52.88,68.36,42.80,48.74,0.00,11.51,,S,1.86,6.00,,,30.20,30.30,CLR,clear,OVC,overcast,DZ,drizzle,FGFUDZ,drizzle with fog and smoke,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC44,fog,FU,smoke,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-24,50.00,67.28,32.00,51.08,0.00,11.51,,S,1.86,7.00,,,30.17,30.27,CLR,clear,OVC,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-25,41.36,69.44,32.00,45.86,0.00,11.51,,S,3.00,9.32,,,30.18,30.41,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-26,39.20,70.16,26.60,48.20,0.00,11.51,,S,3.00,7.00,,,30.24,30.33,NCD,no cloud detected,ICC05,five oktas - 6/10,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-27,43.16,69.80,32.00,47.48,0.00,14.99,,S,3.00,10.00,,,30.20,30.34,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-28,42.80,70.16,28.40,48.20,0.00,11.51,,S,3.00,12.43,,,30.14,30.26,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-29,41.00,71.24,32.00,43.16,0.00,11.51,,S,1.86,10.00,,,30.15,30.29,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-30,42.80,68.72,24.80,48.20,0.00,11.51,,NW,2.49,6.00,,,30.20,30.27,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1994-12-31,43.88,74.12,32.00,44.60,0.00,8.06,,S,2.49,10.00,,,30.20,30.30,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-01,46.94,68.36,32.36,48.20,0.00,6.93,,NW,1.86,7.00,,,30.30,30.33,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-02,43.16,69.08,33.80,41.72,0.00,6.93,,SE,3.00,10.00,,,30.26,30.40,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-03,44.96,71.24,38.48,46.40,0.00,9.21,,S,2.49,5.00,,,30.29,30.33,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-04,47.48,72.32,35.60,44.42,0.00,11.51,,NW,0.00,10.00,,,30.30,30.37,CLR,clear,OVC,overcast,DZ,drizzle,-DZ,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-05,49.28,69.08,33.80,44.60,0.00,13.87,,S,2.49,7.00,,,30.24,30.39,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-06,44.60,67.28,33.80,49.64,0.00,11.51,,SE,3.00,7.00,,,30.20,30.36,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-07,43.88,75.20,33.80,45.32,0.00,11.51,,SE,3.00,7.00,,,30.26,30.40,NCD,no cloud detected,BKN,mostly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-08,44.60,74.12,32.00,50.00,0.00,11.51,,S,3.00,10.00,,,30.32,30.46,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-09,45.68,74.48,33.80,50.00,0.00,9.21,,S,3.00,9.32,,,30.29,30.43,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-10,48.20,74.48,35.60,50.00,0.00,11.51,,S,2.49,7.00,,,30.24,30.42,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-11,43.16,76.64,30.74,46.40,0.00,11.51,,N,2.49,7.00,,,30.18,30.32,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-12,42.80,71.96,31.82,46.40,0.00,11.51,,S,2.49,7.00,,,30.08,30.28,NCD,no cloud detected,ICC06,six oktas - 7/10 - 8/10,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-13,44.60,69.80,32.00,48.02,0.00,16.11,,S,3.00,8.00,,,30.04,30.17,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-14,39.20,71.96,28.40,47.66,0.00,11.51,,S,2.49,10.00,,,30.08,30.20,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC42,decreasing fog,FG,fog,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-15,39.20,68.00,24.80,40.46,0.00,10.36,,S,3.00,7.00,,,30.16,30.29,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1995-01-16,39.20,71.60,26.60,43.52,0.00,18.41,,S,2.49,7.00,,,30.15,30.28,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
